Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir Off Nadir,Full or Partial Scene,Data Category,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC80380252015262LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150919170255_20150919184148.01,LT8BPF20150919170429_20150919184325.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/19,2015:262:18:05:06.8376130,2015:262:18:05:38.6076100,9,.04,39.38972703,159.89628091,5.105,4.9,372,-1,Y,LPGS_2.5.1,50°16'52.32"N,108°18'23.44"W,51°21'06.37"N,109°15'48.31"W,50°53'33.14"N,106°37'34.10"W,49°11'36.60"N,107°23'56.08"W,49°38'43.94"N,109°56'46.68"W,50.2812,-108.30651,51.35177,-109.26342,50.89254,-106.62614,49.1935,-107.39891,49.64554,-109.9463,LC80380252015262LGN00,LC80380252015262LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015262LGN00
LC80370252015255LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150912174745_20150912183446.01,LT8BPF20150912174351_20150912183623.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/12,2015:255:17:58:52.7641890,2015:255:17:59:24.5341850,9,.05,41.87349059,158.27953715,4.928,4.675,419,-1,Y,LPGS_2.5.1,50°16'51.13"N,106°45'14.54"W,51°21'05.26"N,107°42'39.31"W,50°53'31.56"N,105°04'24.78"W,49°11'35.27"N,105°50'47.33"W,49°38'43.04"N,108°23'38.29"W,50.28087,-106.75404,51.35146,-107.71092,50.8921,-105.07355,49.19313,-105.84648,49.64529,-108.39397,LC80370252015255LGN00,LC80370252015255LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015255LGN00
LC80380252015246LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150903175350_20150903181319.01,LT8BPF20150903174956_20150903181456.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/09/03,2015:246:18:04:57.8682340,2015:246:18:05:29.6382300,9,67.56,44.94782826,156.0863016,5.177,5.049,69,-1,Y,LPGS_2.5.1,50°16'51.28"N,108°17'16.94"W,51°21'05.51"N,109°14'41.21"W,50°53'32.03"N,106°36'27.68"W,49°11'35.56"N,107°22'50.16"W,49°38'43.12"N,109°55'40.12"W,50.28091,-108.28804,51.35153,-109.24478,50.89223,-106.60769,49.19321,-107.3806,49.64531,-109.92781,LC80380252015246LGN00,LC80380252015246LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015246LGN00
LC80370252015239LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150827174738_20150827182041.01,LT8BPF20150827174344_20150827182217.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/27,2015:239:17:58:45.8027400,2015:239:17:59:17.5727360,9,69.81,47.22227375,154.34593683,5.115,4.824,378,-1,Y,LPGS_2.5.1,50°16'51.96"N,106°44'44.12"W,51°21'06.26"N,107°42'07.88"W,50°53'32.46"N,105°03'54.58"W,49°11'36.02"N,105°50'17.84"W,49°38'43.94"N,108°23'07.62"W,50.2811,-106.74559,51.35174,-107.70219,50.89235,-105.06516,49.19334,-105.83829,49.64554,-108.38545,LC80370252015239LGN00,LC80370252015239LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015239LGN00
LC80370252015223LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150811174731_20150811182033.01,LT8BPF20150811174337_20150811182210.01,L8CPF20150701_20150930.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/11,2015:223:17:58:38.7500020,2015:223:17:59:10.5199980,9,11.41,51.91559152,150.5562041,4.652,4.718,323,-1,Y,LPGS_2.5.1,50°16'51.53"N,106°44'28.25"W,51°21'05.90"N,107°41'51.90"W,50°53'31.78"N,105°03'38.66"W,49°11'35.45"N,105°50'02.18"W,49°38'43.62"N,108°22'51.92"W,50.28098,-106.74118,51.35164,-107.69775,50.89216,-105.06074,49.19318,-105.83394,49.64545,-108.38109,LC80370252015223LGN00,LC80370252015223LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015223LGN00
LC80380252015214LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150802175339_20150802193232.01,LT8BPF20150802174945_20150802181521.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/08/02,2015:214:18:04:46.2232560,2015:214:18:05:17.9932520,9,5.69,54.17956669,148.73290148,4.797,4.93,321,-1,Y,LPGS_2.5.1,50°16'52.00"N,108°17'19.07"W,51°21'06.44"N,109°14'42.00"W,50°53'32.53"N,106°36'29.70"W,49°11'35.74"N,107°22'53.18"W,49°38'43.76"N,109°55'41.88"W,50.28111,-108.28863,51.35179,-109.245,50.89237,-106.60825,49.19326,-107.38144,49.64549,-109.9283,LC80380252015214LGN00,LC80380252015214LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015214LGN00
LC80370252015207LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150726174727_20150726182029.01,LT8BPF20150726174333_20150726182245.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/07/26,2015:207:17:58:34.4721060,2015:207:17:59:06.2421020,9,27.12,55.72353718,147.56664279,5.133,4.88,220,-1,Y,LPGS_2.5.1,50°16'51.10"N,106°45'08.96"W,51°21'05.54"N,107°42'32.51"W,50°53'31.24"N,105°04'19.13"W,49°11'34.84"N,105°50'42.86"W,49°38'43.22"N,108°23'32.64"W,50.28086,-106.75249,51.35154,-107.70903,50.89201,-105.07198,49.19301,-105.84524,49.64534,-108.3924,LC80370252015207LGN00,LC80370252015207LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015207LGN00
LC80370252015191LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150710174721_20150710182023.01,LT8BPF20150710174327_20150710182119.01,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/07/10,2015:191:17:58:28.6638220,2015:191:17:59:00.4338180,9,.03,58.42965633,146.04223729,4.885,4.599,390,2,Y,LPGS_2.5.1,50°16'52.79"N,106°45'34.92"W,51°21'07.27"N,107°42'59.00"W,50°53'32.57"N,105°04'44.40"W,49°11'36.60"N,105°51'08.35"W,49°38'45.31"N,108°23'59.35"W,50.28133,-106.7597,51.35202,-107.71639,50.89238,-105.079,49.1935,-105.85232,49.64592,-108.39982,LC80370252015191LGN00,LC80370252015191LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015191LGN00
LC80380252015182LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150701175325_20150701193218.01,LT8BPF20150701174931_20150701181350.02,L8CPF20150701_20150930.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/07/01,2015:182:18:04:32.7641550,2015:182:18:05:04.5341510,9,56.3,59.3748866,145.96829423,5.763,4.951,141,2,Y,LPGS_2.5.1,50°16'51.35"N,108°17'42.68"W,51°21'05.90"N,109°15'06.55"W,50°53'31.13"N,106°36'52.49"W,49°11'35.02"N,107°23'16.55"W,49°38'43.87"N,109°56'07.08"W,50.28093,-108.29519,51.35164,-109.25182,50.89198,-106.61458,49.19306,-107.38793,49.64552,-109.9353,LC80380252015182LGN00,LC80380252015182LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015182LGN00
LC80370252015175LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150624174713_20150624182012.01,LT8BPF20150624174316_20150624182107.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/24,2015:175:17:58:17.4452120,2015:175:17:58:49.2152080,9,12.39,59.78614835,146.29796216,5.157,4.937,267,2,Y,LPGS_2.5.1,50°16'52.03"N,106°44'35.74"W,51°21'06.52"N,107°41'59.32"W,50°53'31.92"N,105°03'45.50"W,49°11'35.70"N,105°50'09.49"W,49°38'44.34"N,108°22'59.74"W,50.28112,-106.74326,51.35181,-107.69981,50.8922,-105.06264,49.19325,-105.83597,49.64565,-108.38326,LC80370252015175LGN00,LC80370252015175LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015175LGN00
LC80370252015159LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150608174707_20150608182006.01,LT8BPF20150608174310_20150608182101.01,L8CPF20150401_20150630.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/06/08,2015:159:17:58:11.6436440,2015:159:17:58:43.4136400,9,.35,59.56440584,148.07478816,5.113,5.204,413,2,Y,LPGS_2.5.1,50°16'52.57"N,106°45'19.19"W,51°21'07.13"N,107°42'43.06"W,50°53'32.42"N,105°04'28.92"W,49°11'36.31"N,105°50'53.12"W,49°38'45.06"N,108°23'43.69"W,50.28127,-106.75533,51.35198,-107.71196,50.89234,-105.0747,49.19342,-105.84809,49.64585,-108.39547,LC80370252015159LGN00,LC80370252015159LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015159LGN00
LC80380252015150LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150530175310_20150530181236.01,LT8BPF20150530174913_20150530181331.01,L8CPF20150401_20150630.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/05/30,2015:150:18:04:14.5669060,2015:150:18:04:46.3369020,9,87.07,58.69137757,149.41477369,7.46,7.022,50,2,Y,LPGS_2.5.1,50°16'51.64"N,108°17'13.20"W,51°21'06.26"N,109°14'36.06"W,50°53'31.38"N,106°36'22.97"W,49°11'35.27"N,107°22'47.64"W,49°38'44.20"N,109°55'37.27"W,50.28101,-108.287,51.35174,-109.24335,50.89205,-106.60638,49.19313,-107.3799,49.64561,-109.92702,LC80380252015150LGN00,LC80380252015150LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015150LGN00
LC80370252015143LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150523174658_20150523181956.01,LT8BPF20150523174304_20150523182049.01,L8CPF20150401_20150630.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/05/23,2015:143:17:58:01.6797930,2015:143:17:58:33.4497880,9,5.81,57.63849634,150.48211193,5.487,5.643,308,2,Y,LPGS_2.5.1,50°16'51.85"N,106°45'05.04"W,51°21'06.55"N,107°42'28.19"W,50°53'31.85"N,105°04'15.06"W,49°11'35.56"N,105°50'39.44"W,49°38'44.27"N,108°23'29.08"W,50.28107,-106.7514,51.35182,-107.70783,50.89218,-105.07085,49.19321,-105.84429,49.64563,-108.39141,LC80370252015143LGN00,LC80370252015143LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015143LGN00
LC80380252015134LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150514175305_20150514200432.01,LT8BPF20150514174911_20150514200525.01,L8CPF20150401_20150630.02,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/05/14,2015:134:18:04:08.8615740,2015:134:18:04:40.6315700,9,53.7,55.83150462,151.77558949,5.691,4.655,113,2,Y,LPGS_2.5.0,50°16'52.03"N,108°18'06.01"W,51°21'06.73"N,109°15'28.22"W,50°53'31.96"N,106°37'16.32"W,49°11'35.74"N,107°23'41.17"W,49°38'44.59"N,109°56'29.69"W,50.28112,-108.30167,51.35187,-109.25784,50.89221,-106.6212,49.19326,-107.39477,49.64572,-109.94158,LC80380252015134LGN00,LC80380252015134LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015134LGN00
LC80380242015118LGN00, 038, 024, 038, 024,NADIR,FULL,NOMINAL,LO8BPF20150428175321_20150428181246.01,LT8BPF20150428174928_20150428181341.01,L8CPF20150401_20150630.01,L8RLUT20150303_20431231v11.h5,-.002,LGN,DAY,L1T,OLI_TIRS,2015/04/28,2015:118:18:04:01.4217920,2015:118:18:04:33.1917880,9,36.86,50.36421035,155.12964766,5.6,5.63,269,2,Y,LPGS_2.5.0,51°41'35.66"N,107°45'44.53"W,52°45'57.89"N,108°44'31.52"W,52°17'54.74"N,106°01'27.16"W,50°36'10.55"N,106°50'08.09"W,51°03'44.28"N,109°27'23.94"W,51.69324,-107.76237,52.76608,-108.74209,52.29854,-106.02421,50.60293,-106.83558,51.0623,-109.45665,LC80380242015118LGN00,LC80380242015118LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380242015118LGN00
LC80380252015118LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150428175321_20150428181246.01,LT8BPF20150428174928_20150428181341.01,L8CPF20150401_20150630.01,L8RLUT20150303_20431231v11.h5,-.002,LGN,DAY,L1T,OLI_TIRS,2015/04/28,2015:118:18:04:25.3001210,2015:118:18:04:57.0701170,9,14.5,51.49656306,153.61228431,5.425,5.367,332,2,Y,LPGS_2.5.0,50°16'51.85"N,108°22'47.75"W,51°21'03.64"N,109°20'17.34"W,50°53'36.78"N,106°42'02.99"W,49°11'38.29"N,107°28'15.78"W,49°38'39.44"N,110°01'06.24"W,50.28107,-108.37993,51.35101,-109.33815,50.89355,-106.70083,49.19397,-107.47105,49.64429,-110.0184,LC80380252015118LGN00,LC80380252015118LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015118LGN00
LC80370252015111LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150421174715_20150421182014.01,LT8BPF20150421174322_20150421182107.01,L8CPF20150401_20150630.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/04/21,2015:111:17:58:19.8306400,2015:111:17:58:51.6006370,9,.06,49.39808258,154.13776605,5.055,4.811,-1,2,Y,LPGS_2.4.0,50°16'51.56"N,106°50'13.60"W,51°21'03.28"N,107°47'44.12"W,50°53'36.20"N,105°09'28.08"W,49°11'38.18"N,105°55'40.87"W,49°38'39.55"N,108°28'32.99"W,50.28099,-106.83711,51.35091,-107.79559,50.89339,-105.1578,49.19394,-105.92802,49.64432,-108.47583,LC80370252015111LGN00,LC80370252015111LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015111LGN00
LC80380242015102LGN01, 038, 024, 038, 024,NADIR,FULL,NOMINAL,LO8BPF20150412163623_20150412181253.01,LT8BPF20150412174934_20150412181348.01,L8CPF20150401_20150630.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/04/12,2015:102:18:04:08.0370260,2015:102:18:04:39.8070230,9,13.66,45.06997708,156.0843978,6.26,6.784,-1,2,Y,LPGS_2.4.0,51°41'35.34"N,107°44'33.43"W,52°45'57.71"N,108°43'21.47"W,52°17'53.95"N,106°00'15.08"W,50°36'10.26"N,106°48'56.09"W,51°03'44.50"N,109°26'13.96"W,51.69315,-107.74262,52.76603,-108.72263,52.29832,-106.00419,50.60285,-106.81558,51.06236,-109.43721,LC80380242015102LGN01,LC80380242015102LGN01,http://earthexplorer.usgs.gov/download/options/8704/LC80380242015102LGN01
LC80380252015102LGN01, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150412163623_20150412181253.01,LT8BPF20150412174934_20150412181348.01,L8CPF20150401_20150630.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/04/12,2015:102:18:04:31.9153550,2015:102:18:05:03.6853520,9,35.34,46.21996225,154.77687223,6.326,6.294,-1,2,Y,LPGS_2.4.0,50°16'51.85"N,108°21'36.79"W,51°21'03.53"N,109°19'07.25"W,50°53'36.13"N,106°40'50.95"W,49°11'38.18"N,107°27'04.00"W,49°38'39.91"N,109°59'56.40"W,50.28107,-108.36022,51.35098,-109.31868,50.89337,-106.68082,49.19394,-107.45111,49.64442,-109.999,LC80380252015102LGN01,LC80380252015102LGN01,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015102LGN01
LC80370252015095LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150405174717_20150405183326.01,LT8BPF20150405174323_20150405183419.01,L8CPF20150401_20150630.01,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/04/05,2015:095:17:58:20.8504290,2015:095:17:58:52.6204260,9,23.66,43.58729007,155.16540248,4.878,4.351,-1,2,Y,LPGS_2.4.0,50°16'51.28"N,106°47'38.44"W,51°21'03.06"N,107°45'09.18"W,50°53'35.34"N,105°06'51.98"W,49°11'37.61"N,105°53'05.21"W,49°38'39.62"N,108°25'58.48"W,50.28091,-106.79401,51.35085,-107.75255,50.89315,-105.11444,49.19378,-105.88478,49.64434,-108.43291,LC80370252015095LGN00,LC80370252015095LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015095LGN00
LC80380252015086LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150327175334_20150327184056.01,LT8BPF20150327174941_20150327184149.06,L8CPF20150302_20150331.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/03/27,2015:086:18:04:38.3287290,2015:086:18:05:10.0987250,9,3.76,40.07076213,155.58403509,6.32,6.306,-1,2,Y,LPGS_2.4.0,50°16'51.13"N,108°20'30.95"W,51°21'02.99"N,109°18'01.40"W,50°53'35.16"N,106°39'44.64"W,49°11'37.36"N,107°25'58.12"W,49°38'39.48"N,109°58'50.99"W,50.28087,-108.34193,51.35083,-109.30039,50.8931,-106.6624,49.19371,-107.43281,49.6443,-109.98083,LC80380252015086LGN00,LC80380252015086LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015086LGN00
LC80370252015063LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150304175049_20150304183700.01,LT8BPF20150304143242_20150307001203.06,L8CPF20150302_20150331.03,L8RLUT20150303_20431231v11.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/03/04,2015:063:17:58:42.1575190,2015:063:17:59:13.9275150,9,17.34,30.94922392,156.66920774,6.867,7.103,92,2,Y,LPGS_2.5.0,50°16'51.67"N,106°47'55.57"W,51°21'03.89"N,107°45'25.34"W,50°53'35.30"N,105°07'08.98"W,49°11'37.68"N,105°53'23.64"W,49°38'40.52"N,108°26'16.22"W,50.28102,-106.79877,51.35108,-107.75704,50.89314,-105.11916,49.1938,-105.8899,49.64459,-108.43784,LC80370252015063LGN00,LC80370252015063LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015063LGN00
LC80380252015054LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150223161946_20150223184315.01,LT8BPF20150201000000_20150228235959.02,L8CPF20150101_20150302.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/02/23,2015:054:18:04:57.2981270,2015:054:18:05:29.0681230,9,16.69,27.57038845,157.22871839,6.841,6.222,106,2,Y,LPGS_2.5.0,50°16'51.78"N,108°20'35.84"W,51°21'03.96"N,109°18'04.97"W,50°53'35.48"N,106°39'49.43"W,49°11'37.75"N,107°26'04.31"W,49°38'40.45"N,109°58'56.06"W,50.28105,-108.34329,51.3511,-109.30138,50.89319,-106.66373,49.19382,-107.43453,49.64457,-109.98224,LC80380252015054LGN00,LC80380252015054LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015054LGN00
LC80380252015038LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20150207175845_20150207184408.01,LT8BPF20150201000000_20150228235959.02,L8CPF20150101_20150302.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/02/07,2015:038:18:05:02.9789230,2015:038:18:05:34.7489200,9,63.97,22.21490952,158.56179624,10.2,9.196,67,2,Y,LPGS_2.5.0,50°16'52.43"N,108°20'03.55"W,51°21'04.82"N,109°17'31.99"W,50°53'35.88"N,106°39'16.96"W,49°11'38.22"N,107°25'32.74"W,49°38'41.39"N,109°58'23.95"W,50.28123,-108.33432,51.35134,-109.29222,50.8933,-106.65471,49.19395,-107.42576,49.64483,-109.97332,LC80380252015038LGN00,LC80380252015038LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252015038LGN00
LC80370252015031LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150131175325_20150131183825.01,LT8BPF20150124174026_20150226200654.01,L8CPF20150101_20150302.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/01/31,2015:031:17:58:55.2886420,2015:031:17:59:27.0586380,9,42.14,20.2362189,159.28296328,5.753,7.532,95,2,Y,LPGS_2.5.0,50°16'51.85"N,106°47'16.37"W,51°21'04.39"N,107°44'44.99"W,50°53'34.87"N,105°06'29.02"W,49°11'37.39"N,105°52'45.41"W,49°38'41.17"N,108°25'37.60"W,50.28107,-106.78788,51.35122,-107.74583,50.89302,-105.10806,49.19372,-105.87928,49.64477,-108.42711,LC80370252015031LGN00,LC80370252015031LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015031LGN00
LC80370252015015LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20150115175441_20150115183853.01,LT8BPF20150106000000_20150131235959.03,L8CPF20150101_20150302.03,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2015/01/15,2015:015:17:58:59.6545280,2015:015:17:59:31.4245240,9,73.75,16.8002736,161.19582692,8.982,9.498,32,2,Y,LPGS_2.5.0,50°16'51.85"N,106°46'53.51"W,51°21'04.72"N,107°44'21.59"W,50°53'34.84"N,105°06'06.12"W,49°11'37.36"N,105°52'23.05"W,49°38'41.50"N,108°25'14.77"W,50.28107,-106.78153,51.35131,-107.73933,50.89301,-105.1017,49.19371,-105.87307,49.64486,-108.42077,LC80370252015015LGN00,LC80370252015015LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252015015LGN00
LC80370252014364LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20141230175529_20141230183853.01,LT8BPF20141222180001_20150106000000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/30,2014:364:17:58:59.9173330,2014:364:17:59:31.6873290,9,3.14,15.13085931,163.2633623,7.741,9.324,121,2,Y,LPGS_2.5.0,50°16'52.00"N,106°45'44.57"W,51°21'04.90"N,107°43'12.18"W,50°53'34.62"N,105°04'56.93"W,49°11'37.36"N,105°51'14.62"W,49°38'41.82"N,108°24'06.08"W,50.28111,-106.76238,51.35136,-107.72005,50.89295,-105.08248,49.19371,-105.85406,49.64495,-108.40169,LC80370252014364LGN00,LC80370252014364LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252014364LGN00
LC80380252014355LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20141221180146_20141221184510.01,LT8BPF20141219163122_20141222180000.02,L8CPF20141219_20141231.10,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/12/21,2014:355:18:05:16.4677720,2014:355:18:05:48.2377680,9,49.62,15.03499123,164.3688355,5.969,7.696,23,2,Y,LPGS_2.5.0,50°16'51.28"N,108°19'16.61"W,51°21'04.21"N,109°16'43.79"W,50°53'33.76"N,106°38'28.93"W,49°11'36.53"N,107°24'46.91"W,49°38'41.17"N,109°57'38.05"W,50.28091,-108.32128,51.35117,-109.27883,50.89271,-106.64137,49.19348,-107.41303,49.64477,-109.96057,LC80380252014355LGN00,LC80380252014355LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252014355LGN00
LC80380252014307LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20141103175927_20141103184515.01,LT8BPF20141103175534_20141103184608.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/11/03,2014:307:18:05:21.3608390,2014:307:18:05:53.1308350,9,25.58,23.74212957,166.49214379,6.48,6.407,-1,2,Y,LPGS_2.4.0,50°16'51.89"N,108°18'46.76"W,51°21'05.26"N,109°16'12.94"W,50°53'33.65"N,106°37'58.48"W,49°11'36.71"N,107°24'18.18"W,49°38'42.50"N,109°57'09.00"W,50.28108,-108.31299,51.35146,-109.27026,50.89268,-106.63291,49.19353,-107.40505,49.64514,-109.9525,LC80380252014307LGN00,LC80380252014307LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252014307LGN00
LC80380252014291LGN00, 038, 025, 038, 025,NADIR,FULL,NOMINAL,LO8BPF20141018175842_20141018184517.01,LT8BPF20141018175448_20141018184610.01,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/18,2014:291:18:05:23.2194440,2014:291:18:05:54.9894400,9,45.43,29.03084755,165.1012977,6.229,5.769,-1,2,Y,LPGS_2.4.0,50°16'51.92"N,108°19'10.09"W,51°21'05.40"N,109°16'36.37"W,50°53'33.47"N,106°38'21.37"W,49°11'36.74"N,107°24'41.33"W,49°38'42.83"N,109°57'32.62"W,50.28109,-108.31947,51.3515,-109.27677,50.89263,-106.63927,49.19354,-107.41148,49.64523,-109.95906,LC80380252014291LGN00,LC80380252014291LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80380252014291LGN00
LC80370252014284LGN00, 037, 025, 037, 025,NADIR,FULL,NOMINAL,LO8BPF20141011175229_20141011183840.01,LT8BPF20141011174835_20141011183934.02,L8CPF20141001_20141231.01,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2014/10/11,2014:284:17:59:10.8554100,2014:284:17:59:42.6254060,9,26.94,31.51507644,164.14153797,5.39,5.134,-1,2,Y,LPGS_2.4.0,50°16'51.85"N,106°46'07.82"W,51°21'05.33"N,107°43'34.75"W,50°53'33.22"N,105°05'18.64"W,49°11'36.56"N,105°51'38.63"W,49°38'42.86"N,108°24'31.00"W,50.28107,-106.76884,51.35148,-107.72632,50.89256,-105.08851,49.19349,-105.86073,49.64524,-108.40861,LC80370252014284LGN00,LC80370252014284LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80370252014284LGN00
